6.464963e-05,1.1386761e-05,0.00037768626,0.0003112998,0.0052166707,0.0028321436,1.2264379e-05,0.00019081634,0.031634048,0.00031483048,0.00046895488,0.2474514,1.2099935e-05,0.00021644641,0.02306361,0.0037290351
0.0012786604,4.018196e-05,0.0003480756,4.389374e-05,0.009835605,0.00084526703,1.6627071e-05,0.00016360459,0.029918723,0.0045182374,1.2017565e-05,0.06934488,1.6435468e-05,0.00015093703,0.029328987,0.023076868
7.793313e-06,6.521543e-06,0.0003452577,6.8102796e-05,0.008499782,0.00013660363,2.145092e-05,0.00015595558,0.028182218,0.001676321,7.823036e-05,0.03006709,2.1298727e-05,0.00014016754,0.013390186,0.004099779
0.0014916065,0.000107584216,0.00026477256,1.8947976e-05,0.00044589883,7.709472e-05,5.6834615e-05,0.00027792255,0.028854921,0.0014079997,2.8299362e-07,0.009969302,5.8479192e-05,0.0003596044,0.0013182696,6.014561e-05
0.0014193349,9.402642e-05,0.00025918844,0.00021675628,7.716918e-06,0.00015226111,7.142286e-05,0.00026483083,0.02749947,0.0039019573,1.3090586e-06,0.012763479,7.325128e-05,0.0009029649,0.0007898776,5.5879293e-05
0.002426617,0.0001440621,0.00025681098,0.000460708,2.9931743e-05,0.00057921687,9.091199e-05,0.00026075618,0.026258148,0.0048592268,1.4115272e-05,0.013041937,9.300086e-05,0.0004900167,0.0014415412,5.5007826e-05
0.0023303714,0.00020770534,0.00025521533,0.00046158605,6.0225744e-09,0.00040332729,0.00012210853,0.00026728728,0.025184158,0.00044549993,1.4311574e-06,0.012132319,0.00012459402,0.00032876,0.0021420564,5.5139077e-05
0.0024798561,0.00014221515,0.00024915137,0.0014611093,5.1291325e-05,0.00069913163,0.00015681933,0.00026180322,0.02399204,0.0018254477,3.2687262e-07,0.011879119,0.00015968992,0.00035942605,0.001838385,5.4600605e-05
0.0028919782,5.632732e-06,0.00024273025,0.0046693785,0.00015420307,0.0017285859,0.00020061882,0.00025690836,0.022827169,0.0021145626,1.1761895e-05,0.011736909,0.00020395231,0.0005462244,0.002127686,5.3136646e-05
0.002883626,3.6351117e-05,0.00023853159,0.007213541,1.2353163e-06,0.0026341295,0.0002651709,0.00026631186,0.021859445,0.00016367457,5.0604234e-07,0.00955911,0.00026915438,0.00030862112,0.0030123894,5.4134718e-05
0.004723955,8.1859565e-05,0.00023467772,0.013154427,0.00038014376,0.0051248646,0.000322518,0.00025040846,0.020601643,0.0066763796,6.309984e-05,0.009928408,0.0003268831,0.00027162794,0.0033885546,5.246683e-05
0.003996263,0.00014458197,0.00023379762,0.014045498,0.0001487149,0.004902269,0.00041653455,0.00025612093,0.01964018,0.0026273513,1.9994273e-05,0.009037153,0.00042150385,0.00028087717,0.0037087419,5.1720373e-05
0.004802571,7.794804e-05,0.00023346434,0.015784536,0.00042884203,0.0059022396,0.0005162845,0.00025074228,0.018574387,0.004046581,4.0702584e-05,0.008838038,0.00052169216,0.0002689651,0.0047646146,5.0235987e-05
0.004474037,1.991533e-05,0.00023574568,0.013556774,0.00040743637,0.005380172,0.0006492994,0.00025314657,0.01762809,0.0014551625,5.9701456e-06,0.008358098,0.0006551637,0.00027446917,0.0053290357,4.8720227e-05
0.0042055375,1.768293e-07,0.00024034374,0.011111855,0.00051931414,0.004427683,0.0008090289,0.0002521254,0.016660696,0.0012924658,8.299434e-07,0.008379792,0.00081518595,0.0002744185,0.0037556416,4.6604247e-05
0.0028478864,5.443099e-06,0.00024509057,0.0072108577,0.0001558893,0.0029300265,0.0010244887,0.00026195333,0.015844133,0.0006067593,7.046204e-05,0.0075587574,0.0010310127,0.00029639248,0.0019100789,4.4731176e-05
0.0038029377,4.6065015e-05,0.0002489539,0.0072638774,0.00062859216,0.003211659,0.0012518874,0.00025331648,0.014847194,1.4867038e-05,5.7932863e-05,0.0074258833,0.0012584178,0.000280422,0.0019155045,4.2505875e-05
0.0043597417,0.00016458644,0.00025478302,0.0056655994,0.0013196903,0.0028031245,0.0015342075,0.00024520027,0.013886317,0.0009202643,7.367675e-05,0.0075177182,0.0015404433,0.0002667495,0.0014516528,3.9627783e-05
0.00313149,0.00040659463,0.00026388146,0.0019571986,0.0010658742,0.0012400347,0.0019105208,0.00024965653,0.013086135,9.441072e-05,0.00027949602,0.0072017247,0.001916189,0.00028051835,0.00027682167,3.6597892e-05
0.0033022012,0.00067830295,0.00026973934,0.0010324788,0.0015125205,0.0008803938,0.0023513986,0.0002453728,0.012224245,5.1391475e-05,0.00034046159,0.0066605755,0.0023561341,0.00027413643,7.464945e-05,3.3704495e-05
0.0037121861,0.0011290503,0.00027056845,0.0004959407,0.0014384643,0.0008757945,0.0029113512,0.00024275211,0.011408183,0.0007438547,0.00026756525,0.0050094994,0.0029151083,0.0002668613,0.00015964228,3.1384036e-05
0.00426129,0.0009335103,0.00027606156,0.0004951791,0.002345167,0.0012065426,0.0035683431,0.00023137814,0.010539253,2.6771736e-06,0.00017167476,0.005406153,0.0035697618,0.00024480838,7.3336145e-05,2.603966e-05
0.0037305013,0.0007999753,0.00028270812,0.00016353137,0.0021219926,0.0010077385,0.0044084988,0.00023049345,0.009794368,0.00072777073,0.00021449945,0.004631076,0.0044068247,0.00024423905,9.318775e-06,2.2089793e-05
0.003253908,0.00068745215,0.00029192018,5.163168e-05,0.0020391238,0.00063509156,0.0054247,0.00022967684,0.009068585,0.0015085534,0.00028783403,0.0033242423,0.00541852,0.00024625464,0.00020428601,1.9249783e-05
0.0033037912,0.0005320699,0.00029743172,2.1038333e-05,0.0024546175,0.00043864112,0.0066564204,0.0002246525,0.008345892,0.0010124986,0.0002256966,0.0019424806,0.006644288,0.0002363872,0.0004165937,1.6577647e-05
